hex_id,Stress,Happy,Loneliness,Anxiety,Energy,EnvBeauty,EnvInteresting,EnvSafety,EnvCrowded,EnvironmentGreeness,DataPointCount
891f18b34c3ffff,3.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,1
891f18b34c7ffff,2.0,4.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,4.0,1
891f18b34d3ffff,3.0,5.0,1.0,1.0,5.0,4.0,5.0,5.0,2.0,4.0,1
891f18b34dbffff,3.5,2.5,3.5,2.0,2.0,2.0,2.0,4.0,3.0,1.5,2
891f18b350bffff,2.0,4.0,1.0,1.1,3.4,3.9,3.0,5.0,1.1,3.0,7
891f18b350fffff,2.5,4.0,1.0,1.5,3.5,1.5,1.5,4.5,1.5,2.0,2
891f18b354bffff,1.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,1.0,4.0,1
891f18b3557ffff,1.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,2.0,4.0,1
891f18b355bffff,1.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,4.0,1
891f18b3573ffff,2.0,4.4,1.2,1.0,2.5,4.3,2.5,4.9,1.3,3.3,11
891f18b358bffff,1.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,4.0,1
891f18b358fffff,1.0,5.0,1.0,1.0,3.0,5.0,2.0,5.0,1.0,2.0,1
891f18b3593ffff,1.4,2.4,1.3,1.0,3.2,4.2,3.2,4.9,1.6,4.7,13
891f18b3597ffff,1.0,2.0,1.0,1.0,1.0,5.0,3.0,5.0,1.0,5.0,1
891f18b359bffff,1.6,3.3,1.0,1.0,2.7,3.8,3.2,4.9,1.0,4.0,10
891f18b35a7ffff,2.0,4.0,1.0,1.0,2.0,5.0,3.0,4.0,1.0,5.0,1
891f18b35b7ffff,1.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,1.0,5.0,1
891f18b35dbffff,3.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0,1
891f18b3693ffff,2.0,4.0,2.0,1.0,4.0,,,5.0,1.0,,1
891f18b36bbffff,2.3,3.8,1.8,2.6,3.4,4.3,4.0,4.9,1.1,4.6,9
891f18b4027ffff,1.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,4.0,1
891f18b4153ffff,2.0,3.0,2.0,1.0,2.0,4.0,3.0,5.0,1.0,4.0,1
891f18b41cbffff,1.0,5.0,4.0,1.0,4.0,5.0,4.0,5.0,1.0,4.0,1
891f18b42c3ffff,2.0,4.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,5.0,1
891f18b445bffff,1.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,2
891f18b4503ffff,1.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,1
891f18b4697ffff,1.4,3.1,1.1,1.3,3.3,5.0,4.4,5.0,1.0,5.0,7
891f18b554fffff,2.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,5.0,1
891f18b7073ffff,1.0,5.0,1.0,1.0,4.0,5.0,2.0,5.0,1.0,5.0,1
891f18b708bffff,1.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,1
891f18b7123ffff,2.4,3.6,1.6,1.2,2.7,4.3,4.6,4.9,1.3,3.9,9
891f18b712fffff,3.0,3.5,1.5,1.0,3.5,4.5,4.0,5.0,1.0,4.5,2
891f18b7133ffff,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,1
891f18b7137ffff,1.0,5.0,1.0,1.0,4.0,5.0,3.0,5.0,1.0,4.0,1
891f18b7177ffff,2.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,1
891f18b71a7ffff,2.7,4.0,1.0,1.3,3.0,4.0,3.7,4.7,1.7,4.3,3
891f18b71cbffff,3.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0,1.0,5.0,1
891f18b726fffff,1.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,4.0,4.0,1
891f18b72d3ffff,2.8,3.5,2.0,1.5,3.0,3.2,3.0,4.0,2.5,2.0,4
891f18b7383ffff,3.5,4.5,3.0,1.0,3.5,5.0,4.0,4.0,1.0,4.5,2
891f18b738bffff,1.0,3.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,1
891f18b749bffff,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1
891f18b74cfffff,2.0,4.0,1.0,2.0,3.0,5.0,4.0,4.0,1.0,5.0,1
891f18b7643ffff,5.0,2.0,1.0,5.0,1.0,4.0,2.0,5.0,3.0,3.0,1
891f18b7697ffff,2.3,3.7,1.1,1.5,2.8,3.8,3.8,4.8,1.0,4.0,13
891f18b76cbffff,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1
891f1d40a8fffff,2.0,4.0,2.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,1
891f1d40bcfffff,3.5,3.0,1.5,3.0,2.5,3.5,3.5,5.0,1.5,2.0,2
891f1d4101bffff,2.0,4.0,1.5,1.0,3.5,5.0,4.0,5.0,1.0,5.0,2
891f1d4114bffff,5.0,3.0,2.0,1.0,2.0,4.0,2.0,5.0,1.0,5.0,1
891f1d41207ffff,3.5,2.5,2.5,2.0,2.0,2.0,1.5,4.0,2.0,3.5,2
891f1d41217ffff,2.0,3.8,1.5,1.5,2.0,3.5,2.0,5.0,1.0,3.8,4
891f1d41293ffff,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1
891f1d412afffff,4.0,3.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,1
891f1d4130fffff,2.0,3.1,1.0,1.0,2.7,2.6,2.3,5.0,1.0,3.0,7
891f1d4136fffff,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1
891f1d4162bffff,3.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1
891f1d41637ffff,5.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,1
891f1d4187bffff,2.2,3.2,1.0,1.6,3.0,3.6,3.4,4.0,1.4,3.2,5
891f1d41977ffff,2.2,3.2,1.0,1.6,2.4,4.2,3.0,4.6,1.4,3.4,5
891f1d41b77ffff,3.0,2.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,1
891f1d41b83ffff,2.0,3.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,3.0,1
891f1d41e2bffff,2.0,4.0,2.0,1.0,3.0,5.0,4.0,4.0,2.0,5.0,1
891f1d4802fffff,3.0,4.0,2.0,1.0,3.0,2.0,2.0,5.0,3.0,1.0,1
891f1d480c3ffff,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,1
891f1d480dbffff,3.1,2.6,1.9,2.1,3.3,2.1,1.6,4.4,1.7,2.3,7
891f1d4812bffff,3.0,4.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,1
891f1d4812fffff,4.0,2.0,3.5,3.0,1.0,4.0,3.0,4.5,1.0,4.0,2
891f1d48167ffff,3.0,3.7,2.0,2.3,2.3,3.3,3.0,3.3,3.0,2.0,3
891f1d4816bffff,1.0,5.0,1.0,1.0,3.0,3.0,4.0,5.0,3.0,2.0,1
891f1d48187ffff,2.0,4.0,1.0,1.0,3.0,3.0,1.0,5.0,3.0,4.0,1
891f1d481abffff,4.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,1
891f1d481b7ffff,1.0,3.0,3.0,1.0,3.0,5.0,3.0,5.0,1.0,5.0,1
891f1d48217ffff,1.0,3.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1
891f1d48227ffff,2.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,1
891f1d4822bffff,2.9,3.0,2.9,2.2,3.3,4.0,4.2,4.8,1.6,3.4,9
891f1d4822fffff,2.2,3.2,1.5,1.5,3.2,2.8,2.5,4.8,1.5,2.5,4
891f1d48233ffff,2.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,1
891f1d48237ffff,4.0,2.0,1.0,1.0,4.0,3.0,4.0,5.0,2.0,4.0,1
891f1d48243ffff,1.6,3.4,1.5,1.1,2.4,4.0,2.9,4.8,1.0,4.3,16
891f1d4824bffff,1.0,5.0,1.0,1.0,4.0,5.0,5.0,4.0,1.0,5.0,1
891f1d48253ffff,1.0,4.0,1.0,1.0,4.0,4.0,3.0,5.0,1.0,2.0,1
891f1d48257ffff,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,1
891f1d48267ffff,3.0,3.0,1.0,2.0,3.0,5.0,4.0,5.0,1.0,4.0,1
891f1d48277ffff,2.3,3.2,1.7,2.1,3.0,4.8,4.3,4.6,1.2,4.1,10
891f1d48303ffff,2.0,4.0,1.0,1.0,3.5,4.0,3.0,4.5,2.5,3.5,2
891f1d48307ffff,1.0,5.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,5.0,1
891f1d4830fffff,2.8,4.0,2.0,1.0,2.2,2.8,2.8,4.5,1.5,1.8,4
891f1d48313ffff,1.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0,1
891f1d4831bffff,2.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,1
891f1d48327ffff,2.2,3.0,1.7,1.5,3.5,3.2,2.3,5.0,1.5,3.2,6
891f1d4832bffff,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,1
891f1d4832fffff,2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,1
891f1d48333ffff,2.5,4.2,1.0,1.0,3.2,4.2,4.0,4.8,1.0,4.2,4
891f1d48337ffff,4.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,1
891f1d4833bffff,1.0,4.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,2.0,1
891f1d48347ffff,1.0,4.0,1.0,1.0,3.0,5.0,4.0,5.0,2.0,5.0,1
891f1d4834bffff,2.4,3.0,2.1,2.0,2.3,3.6,3.1,4.7,1.7,3.0,7
891f1d4834fffff,3.2,3.0,3.0,1.8,3.0,3.2,3.2,4.5,1.0,2.0,4
891f1d4835bffff,1.4,3.9,1.0,1.1,3.3,2.6,2.6,5.0,1.0,2.3,7
891f1d48363ffff,1.7,4.0,1.0,1.0,3.3,4.4,4.0,4.9,1.3,3.1,26
891f1d48367ffff,3.3,3.3,1.7,1.3,3.3,2.7,2.3,4.7,1.3,2.0,3
891f1d4836bffff,2.0,4.0,1.8,1.2,3.2,2.8,2.4,4.2,2.0,3.4,5
891f1d4836fffff,1.7,3.3,1.0,1.0,2.7,4.3,3.7,5.0,1.0,3.7,3
891f1d4837bffff,1.5,3.2,1.5,1.2,2.5,4.2,4.0,4.8,1.2,3.8,4
891f1d4838bffff,1.0,5.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,5.0,1
891f1d4838fffff,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1
891f1d483cbffff,1.7,4.0,1.0,1.1,3.1,4.3,4.1,4.9,1.0,3.6,7
891f1d48453ffff,2.8,3.2,1.2,1.0,3.0,4.2,4.8,5.0,1.2,4.0,4
891f1d484cbffff,3.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,4.0,1
891f1d4864fffff,2.0,4.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0,2.0,1
891f1d4869bffff,3.0,4.5,1.0,2.5,3.5,1.5,4.0,4.0,1.0,2.0,2
891f1d486b7ffff,1.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,5.0,1
891f1d48803ffff,3.0,3.3,1.2,1.3,2.6,3.3,3.2,4.8,2.3,1.9,18
891f1d48807ffff,2.1,4.2,1.4,1.2,3.8,3.8,3.7,4.8,2.3,3.5,14
891f1d4880fffff,3.3,3.3,3.3,3.0,2.3,2.7,2.3,4.7,1.3,3.0,3
891f1d48813ffff,2.5,3.5,1.6,1.8,2.6,1.8,2.0,3.9,2.6,1.8,13
891f1d48817ffff,2.5,3.3,1.5,1.7,3.4,2.9,3.6,4.0,1.6,2.6,10
891f1d4881bffff,3.0,3.3,1.3,1.3,3.7,2.7,2.3,5.0,1.3,1.3,3
891f1d48823ffff,2.5,3.6,1.4,1.6,2.9,2.5,2.2,4.4,2.3,1.8,11
891f1d48827ffff,2.0,3.9,1.4,1.3,4.1,4.4,4.0,5.0,1.1,3.2,9
891f1d4882bffff,1.0,3.0,4.0,,,,,,,,1
891f1d4882fffff,2.0,3.4,1.2,1.2,3.4,2.9,2.9,4.0,3.2,1.8,8
891f1d48833ffff,1.5,3.0,1.0,1.5,3.0,2.5,3.0,5.0,3.0,3.0,2
891f1d48837ffff,2.2,4.0,1.3,1.0,3.7,3.5,3.7,5.0,1.0,2.3,6
891f1d4883bffff,2.0,3.7,1.0,1.0,3.7,3.0,3.7,4.0,1.7,2.3,3
891f1d48843ffff,2.0,2.5,2.0,1.0,2.5,4.5,3.5,4.5,2.5,3.0,2
891f1d4885bffff,2.8,3.4,1.6,1.5,2.2,3.6,2.7,5.0,1.1,2.3,15
891f1d48867ffff,1.0,5.0,1.0,1.0,3.5,3.0,3.5,4.5,3.0,2.5,2
891f1d48883ffff,2.0,5.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,5.0,2
891f1d48893ffff,2.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,1
891f1d488a3ffff,2.7,3.3,2.2,2.2,2.9,3.4,3.0,4.9,2.4,2.8,9
891f1d488a7ffff,1.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,1.0,1
891f1d488abffff,2.3,3.1,1.5,1.3,2.8,2.6,3.0,4.8,1.4,2.4,24
891f1d488afffff,1.5,4.5,2.0,1.5,3.0,2.5,2.5,5.0,2.0,2.0,2
891f1d488b3ffff,1.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,3.0,2.0,1
891f1d488b7ffff,2.4,3.4,1.2,1.2,3.5,2.8,2.9,4.2,1.9,2.4,8
891f1d488bbffff,2.6,2.8,1.6,1.7,3.0,2.1,3.0,3.8,2.4,1.9,18
891f1d488c3ffff,2.5,4.5,1.5,1.0,4.0,2.5,3.0,3.5,3.0,3.0,2
891f1d488cbffff,2.0,4.0,1.0,1.5,4.0,2.5,3.0,3.5,2.5,2.5,2
891f1d488cfffff,1.0,5.0,1.0,1.0,5.0,2.0,4.0,5.0,1.0,2.0,1
891f1d488dbffff,2.0,4.0,,,,,,,,,1
891f1d48903ffff,3.0,3.0,2.8,2.0,2.4,2.6,2.8,4.4,2.0,1.2,5
891f1d48907ffff,2.2,2.8,1.0,1.0,3.2,1.8,3.2,5.0,2.8,1.8,5
891f1d4890bffff,2.0,4.0,1.5,2.0,4.5,3.0,2.5,5.0,1.5,1.5,2
891f1d48913ffff,1.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,1
891f1d48917ffff,2.5,3.2,1.5,1.5,3.2,2.2,3.2,4.2,1.5,1.2,4
891f1d4891bffff,2.0,5.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1
891f1d48927ffff,2.8,3.7,1.7,1.2,2.0,4.8,4.7,5.0,1.0,3.2,6
891f1d4893bffff,5.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1
891f1d48943ffff,1.0,4.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,3.0,1
891f1d48947ffff,4.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,5.0,2.0,1
891f1d4894bffff,1.5,3.5,1.0,1.5,2.5,4.5,4.5,5.0,2.5,1.0,2
891f1d4894fffff,1.9,3.1,1.5,1.5,3.5,3.5,4.0,4.5,2.2,1.8,8
891f1d48953ffff,2.7,4.3,1.0,1.3,3.7,2.7,2.7,4.7,1.0,1.7,3
891f1d48957ffff,3.4,2.9,1.4,1.6,2.7,3.1,3.1,4.6,1.9,2.9,14
891f1d4895bffff,3.4,2.0,4.2,3.6,2.6,3.0,3.2,3.0,3.2,1.4,5
891f1d48963ffff,2.0,4.0,1.0,1.0,4.0,3.0,3.5,4.5,1.5,3.5,2
891f1d48967ffff,3.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,4.0,1
891f1d4896bffff,3.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,1
891f1d4896fffff,3.0,3.0,2.1,2.4,3.1,3.3,1.6,5.0,1.4,1.3,7
891f1d48973ffff,3.5,3.0,2.2,1.8,2.5,1.8,2.2,3.5,3.8,1.0,6
891f1d48977ffff,2.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,1
891f1d4897bffff,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,1
891f1d48983ffff,1.5,3.5,2.0,1.2,3.0,3.2,3.8,4.8,1.0,3.2,4
891f1d48987ffff,3.0,3.7,1.0,1.0,2.7,4.3,3.7,5.0,1.3,3.0,3
891f1d4898bffff,3.0,3.0,2.0,1.5,3.5,3.5,4.0,4.0,3.0,1.0,2
891f1d4898fffff,2.5,3.5,1.8,2.0,2.5,2.5,2.5,4.5,1.8,3.5,4
891f1d48997ffff,2.3,3.0,1.3,1.7,3.0,3.3,3.7,4.7,1.7,2.3,3
891f1d4899bffff,2.2,3.8,1.2,1.2,2.8,2.5,2.2,5.0,1.2,2.8,4
891f1d489a3ffff,3.5,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.5,2
891f1d489a7ffff,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1
891f1d489b3ffff,1.8,3.2,2.0,2.8,2.2,5.0,4.7,5.0,1.2,4.2,6
891f1d489bbffff,1.3,4.7,1.0,1.0,2.7,4.3,3.3,5.0,2.0,3.0,3
891f1d489c3ffff,2.0,4.5,1.0,1.0,2.5,4.0,4.0,4.5,2.5,4.5,2
891f1d489cbffff,1.7,3.3,2.0,1.3,3.0,4.0,4.0,5.0,2.0,4.3,3
891f1d489cfffff,2.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,1
891f1d489d3ffff,2.9,3.4,2.2,1.8,3.0,3.4,4.1,4.9,2.0,3.4,22
891f1d489d7ffff,2.0,4.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,1
891f1d489dbffff,2.5,3.0,1.0,2.0,4.0,3.5,4.0,5.0,1.0,3.0,2
891f1d48a07ffff,1.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,2.0,1
891f1d48a0fffff,2.0,4.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,2.0,1
891f1d48a23ffff,2.8,2.8,1.0,1.5,2.8,1.0,1.8,5.0,1.0,1.0,4
891f1d48a27ffff,2.3,2.7,1.7,1.3,2.7,2.5,4.0,4.0,2.3,1.0,3
891f1d48a2bffff,3.0,2.3,1.0,1.0,2.3,3.0,2.7,5.0,1.3,3.3,3
891f1d48a2fffff,2.5,3.7,2.1,1.8,3.1,3.7,3.2,4.5,1.8,3.0,12
891f1d48a33ffff,1.7,3.6,1.0,1.3,3.0,4.2,4.1,4.9,1.5,3.8,10
891f1d48a37ffff,3.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,1.0,5.0,1
891f1d48a3bffff,3.2,3.8,1.5,2.5,3.5,3.0,3.0,4.0,1.8,3.2,4
891f1d48a47ffff,2.0,2.4,1.8,1.6,3.4,3.2,3.4,3.8,3.2,2.2,5
891f1d48a4bffff,1.5,3.5,1.0,1.0,4.2,5.0,5.0,4.8,1.0,3.2,4
891f1d48a4fffff,1.9,3.2,1.5,1.3,3.3,4.0,3.8,4.8,1.1,3.1,16
891f1d48a53ffff,1.7,4.0,2.0,1.7,3.3,4.5,3.5,4.3,2.7,3.0,3
891f1d48a57ffff,2.5,2.5,4.0,1.0,4.5,2.5,3.5,5.0,3.0,1.0,2
891f1d48a63ffff,2.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1
891f1d48a6bffff,2.3,3.3,2.0,1.3,3.7,3.0,3.0,4.7,1.0,1.0,3
891f1d48a73ffff,2.3,3.0,2.0,1.3,4.0,2.3,3.3,4.3,1.7,1.3,3
891f1d48a77ffff,1.7,4.3,1.7,1.5,3.8,3.0,3.2,5.0,1.5,1.5,6
891f1d48a7bffff,2.5,2.9,2.0,2.0,2.6,3.4,2.8,4.6,1.0,2.4,8
891f1d48a87ffff,1.0,4.0,1.0,1.0,4.0,3.0,5.0,5.0,4.0,1.0,1
891f1d48a97ffff,2.0,4.0,1.0,1.0,4.0,5.0,3.0,5.0,1.0,5.0,1
891f1d48aa3ffff,2.0,3.5,2.0,1.5,3.0,4.0,4.0,4.0,2.5,4.0,2
891f1d48aafffff,1.2,4.0,1.2,1.0,3.8,3.8,4.0,4.5,2.0,2.2,4
891f1d48ac7ffff,1.3,3.7,1.3,1.0,3.7,3.0,3.7,4.7,2.0,3.7,3
891f1d48acbffff,1.5,4.0,1.0,1.5,4.0,3.5,4.0,4.5,2.0,3.0,2
891f1d48ad7ffff,1.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,3.0,5.0,1
891f1d48adbffff,3.5,3.0,2.5,1.5,3.0,2.0,2.5,4.5,4.0,2.0,2
891f1d48b03ffff,3.0,3.0,2.5,2.0,2.5,2.0,3.0,3.0,4.0,1.0,2
891f1d48b07ffff,2.6,3.0,2.1,2.6,2.6,3.3,3.1,4.7,2.6,2.1,7
891f1d48b0bffff,1.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,3.0,1.0,1
891f1d48b13ffff,3.0,2.0,2.0,1.0,3.5,2.0,2.5,5.0,1.0,1.0,2
891f1d48b17ffff,1.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1
891f1d48b23ffff,2.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,1
891f1d48b2fffff,2.2,3.2,1.8,1.8,3.0,2.2,2.5,4.0,3.0,1.8,4
891f1d48b33ffff,1.7,2.3,1.0,1.3,2.3,2.0,1.3,4.7,1.0,2.0,3
891f1d48b37ffff,1.0,3.5,1.1,1.0,2.9,4.6,3.6,5.0,1.0,3.1,11
891f1d48b3bffff,1.0,4.0,2.0,2.5,2.5,2.0,3.0,3.5,1.5,1.0,2
891f1d48b47ffff,4.0,3.5,1.5,1.5,3.0,1.5,1.5,5.0,1.5,2.5,2
891f1d48b4bffff,2.5,3.0,1.5,1.5,2.0,2.0,2.0,3.5,2.5,2.0,2
891f1d48b53ffff,3.3,3.0,1.1,1.7,2.9,1.3,2.1,4.4,2.9,2.1,7
891f1d48b5bffff,1.0,4.0,1.0,1.0,4.0,3.0,2.0,5.0,1.0,3.0,1
891f1d48b6fffff,1.7,3.0,2.7,1.0,1.3,3.7,3.3,5.0,1.0,2.3,3
891f1d48b73ffff,2.0,4.0,1.0,1.0,4.0,4.0,5.0,4.0,1.0,3.0,1
891f1d48b7bffff,2.0,4.0,1.0,1.0,3.0,2.0,4.0,5.0,1.0,3.0,1
891f1d48b83ffff,1.5,4.0,1.5,1.5,4.0,4.0,4.0,5.0,1.0,1.5,2
891f1d48b8bffff,3.2,2.8,1.5,1.5,3.0,1.2,1.5,3.5,3.2,1.0,4
891f1d48b8fffff,2.7,3.1,1.9,1.1,2.6,2.1,2.1,4.6,1.6,1.9,7
891f1d48b93ffff,2.8,4.0,1.4,1.6,3.2,2.4,3.0,4.6,2.6,1.0,5
891f1d48b97ffff,3.0,3.0,1.0,2.0,3.5,2.5,2.5,3.5,4.0,1.0,2
891f1d48ba7ffff,2.0,1.7,1.7,1.0,2.0,1.7,1.3,4.3,1.0,1.3,3
891f1d48babffff,4.0,2.0,2.5,2.5,2.0,2.0,3.0,4.5,1.5,1.0,2
891f1d48bafffff,4.0,3.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,1.0,1
891f1d48bb7ffff,2.5,3.3,1.3,1.8,2.7,3.2,3.5,4.5,1.8,2.0,6
891f1d48bbbffff,1.0,3.0,1.0,1.0,3.0,,,5.0,1.0,,1
891f1d48bc3ffff,2.0,4.0,1.0,1.0,4.0,1.5,2.0,4.5,4.5,1.0,2
891f1d48bc7ffff,1.0,5.0,1.0,1.0,4.0,4.0,5.0,5.0,3.0,3.0,1
891f1d48bcbffff,5.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,3.0,1
891f1d48bcfffff,2.0,4.0,1.0,2.0,3.0,4.0,5.0,4.0,1.0,4.0,1
891f1d48bd3ffff,2.0,4.0,2.0,,3.0,,,,,,1
891f1d48bdbffff,2.6,3.1,2.0,1.8,2.4,1.5,2.1,3.9,3.2,1.5,10
891f1d48c03ffff,2.2,4.0,1.5,2.0,2.0,4.5,2.8,4.8,1.0,2.0,4
891f1d48c07ffff,1.0,5.0,1.0,1.0,2.7,5.0,3.0,5.0,1.0,3.0,3
891f1d48c13ffff,1.6,3.4,2.6,1.9,2.2,4.2,2.9,5.0,1.9,3.0,9
891f1d48c17ffff,4.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,1
891f1d48c1bffff,2.0,3.2,1.4,2.0,2.4,3.0,2.6,4.6,1.2,2.8,5
891f1d48c27ffff,3.0,3.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,3.0,1
891f1d48c33ffff,3.3,3.7,1.3,1.0,3.3,3.2,3.3,5.0,1.0,3.2,6
891f1d48c37ffff,3.0,3.5,1.0,1.0,4.0,2.0,2.0,3.5,2.5,1.0,2
891f1d48c43ffff,3.0,4.5,1.0,1.0,2.5,1.5,2.0,4.0,2.5,1.5,2
891f1d48c53ffff,3.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,1
891f1d48c5bffff,2.6,3.2,1.5,1.9,2.8,5.0,4.8,5.0,1.0,3.6,8
891f1d48c73ffff,2.6,3.0,3.0,2.6,1.2,4.4,3.8,4.0,1.2,3.6,5
891f1d48c77ffff,4.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,1
891f1d48c7bffff,2.6,3.4,2.4,2.6,2.4,4.6,4.9,5.0,1.0,3.9,7
891f1d48c83ffff,3.0,3.7,1.3,1.2,3.2,4.0,4.0,4.5,1.0,3.3,6
891f1d48c87ffff,1.0,3.0,1.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0,1
891f1d48c8fffff,2.0,4.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,3.0,1
891f1d48c93ffff,1.0,4.0,1.7,1.0,3.0,3.7,3.0,5.0,1.0,3.7,3
891f1d48c97ffff,3.0,2.8,2.4,1.4,3.2,2.0,3.0,3.6,2.8,1.4,5
891f1d48c9bffff,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,1
891f1d48ca3ffff,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,1
891f1d48ca7ffff,2.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,5.0,1
891f1d48cabffff,2.0,5.0,1.0,1.0,3.3,4.7,3.7,4.7,1.7,4.0,3
891f1d48cafffff,2.4,5.0,1.0,1.0,3.0,4.5,3.6,5.0,1.0,3.9,8
891f1d48cb7ffff,2.5,3.0,2.0,1.5,2.5,4.0,3.5,4.5,1.5,2.5,2
891f1d48cbbffff,1.0,5.0,1.0,1.0,4.5,4.0,3.0,4.0,1.5,3.5,2
891f1d48cc3ffff,2.8,2.9,1.2,1.4,2.8,1.6,1.5,4.4,1.0,2.1,8
