hex_id,Stress,Happy,Loneliness,Anxiety,Energy,EnvBeauty,EnvInteresting,EnvSafety,EnvCrowded,EnvironmentGreeness,DataPointCount
891f1d48db7ffff,2.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,1
891f1d48dc3ffff,2.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,1
891f1d48dc7ffff,2.0,5.0,1.0,1.0,5.0,3.0,3.0,5.0,3.0,1.0,1
891f1d48dd7ffff,2.0,4.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1
891f1d48e0fffff,1.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,1
891f1d48e13ffff,2.5,4.5,1.0,1.0,4.0,2.5,2.5,5.0,1.5,3.5,2
891f1d48e17ffff,2.0,3.0,3.0,1.5,2.5,4.0,3.0,4.5,1.5,3.0,2
891f1d48e33ffff,1.0,5.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,4.0,1
891f1d48e3bffff,3.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,1
891f1d48e43ffff,2.7,4.0,1.3,1.0,3.0,2.3,2.3,4.7,1.0,3.3,3
891f1d48e47ffff,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,5.0,1
891f1d48e67ffff,2.0,4.0,1.0,1.0,3.0,4.5,4.5,4.5,2.5,5.0,2
891f1d48e77ffff,2.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,1
891f1d48e7bffff,2.3,3.3,1.0,1.3,3.3,3.7,3.0,4.7,2.7,4.3,3
891f1d48e87ffff,2.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,5.0,1.0,1
891f1d48e8bffff,3.0,3.0,2.5,2.0,3.0,1.5,2.0,5.0,2.0,1.0,2
891f1d48e8fffff,4.0,2.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,1
891f1d48ea3ffff,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1
891f1d48eabffff,2.5,3.0,1.5,1.5,3.0,4.5,4.0,5.0,1.0,5.0,2
891f1d48ebbffff,2.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1
891f1d48ecbffff,1.0,4.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,1
891f1d48ecfffff,1.0,4.0,1.0,1.0,3.0,1.0,4.0,5.0,1.0,1.0,1
891f1d4912fffff,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1
891f1d4944bffff,2.0,3.0,2.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,1
891f1d49547ffff,3.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,4.0,1
891f1d4960fffff,1.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,1
891f1d49837ffff,2.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,1
891f1d4983bffff,2.0,3.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,1
891f1d498a7ffff,4.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,1
891f1d49903ffff,1.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0,1
891f1d49907ffff,2.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0,1
891f1d4990fffff,1.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,1
891f1d49923ffff,3.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1
891f1d49927ffff,1.0,5.0,1.0,1.0,5.0,4.0,4.0,5.0,1.0,2.0,1
891f1d4992bffff,2.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,1
891f1d49937ffff,1.0,4.0,1.0,1.0,4.0,3.0,5.0,4.0,5.0,3.0,1
891f1d49943ffff,2.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,1
891f1d4994bffff,4.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,1
891f1d49957ffff,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,1
891f1d49967ffff,2.5,4.5,1.5,4.0,2.5,2.5,1.5,4.0,3.5,2.0,2
891f1d4996fffff,2.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,1
891f1d49973ffff,1.7,4.0,1.3,1.0,3.3,5.0,2.7,5.0,1.0,5.0,3
891f1d49997ffff,4.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,4.0,1
891f1d499a7ffff,3.0,3.0,1.0,2.0,3.0,4.0,2.0,5.0,2.0,3.0,1
891f1d499afffff,1.0,4.3,1.0,1.0,4.0,3.0,3.3,5.0,1.7,2.0,3
891f1d499cfffff,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,4.0,1.0,1
891f1d499d7ffff,2.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1
891f1d49a3bffff,2.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,1.0,5.0,1
891f1d49a6bffff,4.0,2.0,2.5,4.0,2.5,3.0,2.0,3.0,3.0,3.0,2
891f1d49b03ffff,1.5,3.2,1.0,1.0,2.8,3.5,2.5,5.0,1.0,3.8,4
891f1d49b0fffff,3.0,2.0,4.0,4.0,2.0,2.5,2.5,4.5,2.5,3.0,2
891f1d49b13ffff,1.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,1
891f1d49b2fffff,1.5,3.0,1.0,1.0,4.0,3.0,2.0,4.5,3.0,2.5,2
891f1d49b33ffff,1.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,1
891f1d49b37ffff,1.5,4.0,1.5,1.0,3.0,2.5,2.5,5.0,1.5,2.5,2
891f1d49b3bffff,2.0,4.0,1.0,2.0,4.0,5.0,5.0,5.0,3.0,3.0,1
891f1d49b43ffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1
891f1d49b63ffff,2.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,2.0,1
891f1d49b77ffff,2.0,5.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,1
891f1d49b7bffff,5.0,3.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,1
891f1d49b87ffff,3.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,2.0,1.0,1
891f1d49b8fffff,2.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,1
891f1d49ba7ffff,1.0,5.0,1.0,1.0,3.0,5.0,3.0,5.0,1.0,3.0,1
891f1d49bb7ffff,2.0,4.5,1.0,1.0,2.5,4.0,3.5,5.0,1.0,4.5,2
891f1d49bbbffff,1.0,4.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,3.0,1
891f1d49bd7ffff,1.0,5.0,1.0,1.0,5.0,3.0,3.0,5.0,1.0,4.0,1
891f1d49c1bffff,3.0,4.0,1.0,1.0,2.0,3.0,1.0,5.0,2.0,3.0,1
891f1d49c27ffff,2.0,2.5,3.0,2.0,2.5,2.0,3.0,3.5,1.5,1.5,2
891f1d49c73ffff,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,1
891f1d49c77ffff,3.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,1
891f1d49c97ffff,2.7,3.0,1.7,2.3,4.0,2.7,2.3,4.3,2.0,1.3,3
891f1d49ca7ffff,1.0,4.5,1.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,2
891f1d49cafffff,3.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,1.0,3.0,1
891f1d49cb7ffff,2.0,3.0,2.0,1.0,3.0,5.0,4.0,4.0,3.0,5.0,1
891f1d49d03ffff,1.0,5.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,3.0,1
891f1d49d07ffff,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1
891f1d49d0bffff,4.0,2.5,3.0,3.5,2.0,3.5,2.0,4.0,1.0,2.5,2
891f1d49d0fffff,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,1
891f1d49d13ffff,2.7,3.2,2.7,1.5,3.5,2.5,2.8,4.3,2.3,2.2,6
891f1d49d23ffff,1.0,5.0,2.0,2.0,3.0,4.0,5.0,3.0,2.0,2.0,1
891f1d49d33ffff,1.5,4.5,1.0,1.0,3.5,2.5,4.0,5.0,2.5,2.5,2
891f1d49d37ffff,2.2,3.2,2.2,1.5,3.2,3.0,3.2,4.0,2.5,1.8,4
891f1d49d4fffff,4.0,2.0,4.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,1
891f1d49d67ffff,2.0,4.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1
891f1d49d73ffff,2.0,4.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,4.0,1
891f1d49d77ffff,3.0,4.0,2.5,1.5,4.0,3.5,3.5,4.5,1.5,3.5,2
891f1d49d87ffff,3.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,1
891f1d49d8bffff,1.0,4.0,1.0,1.0,4.0,4.0,3.0,5.0,1.0,4.0,1
891f1d49d8fffff,3.0,3.0,1.0,1.0,2.0,4.0,4.0,5.0,2.0,4.0,1
891f1d49d97ffff,2.7,3.0,1.7,2.0,3.0,2.3,2.3,4.7,1.7,2.0,3
891f1d49da3ffff,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,1
891f1d49dabffff,2.0,4.0,2.0,1.0,3.0,5.0,5.0,5.0,1.0,2.0,1
891f1d49dafffff,3.0,3.5,1.2,1.6,2.8,2.1,2.9,3.9,3.4,1.9,8
891f1d49db3ffff,3.0,3.0,1.0,1.7,2.3,4.0,3.7,4.7,3.0,3.3,3
891f1d49dbbffff,3.0,3.0,1.0,1.0,2.5,3.5,2.0,4.0,1.0,4.0,2
891f1d49dc3ffff,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,1
891f1d49dc7ffff,2.5,4.5,1.0,1.0,4.0,3.0,3.8,4.8,2.0,2.8,4
891f1d49dd3ffff,2.2,3.6,1.6,1.2,3.2,2.6,3.2,4.2,2.4,2.8,5
891f1d49dd7ffff,3.0,4.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,1
891f1d49ddbffff,4.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1
891f1d49e8bffff,3.0,4.0,1.0,2.0,3.0,5.0,5.0,5.0,1.0,5.0,1
891f1d4a10bffff,1.0,4.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,3.0,1
891f1d4a153ffff,2.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,2.0,1.0,1
891f1d4a167ffff,2.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,1
891f1d4a177ffff,5.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1
891f1d4a18bffff,2.0,3.0,1.2,1.0,3.5,2.5,2.5,4.8,2.0,2.5,6
891f1d4a1cfffff,4.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,1
891f1d4a3a7ffff,4.0,1.0,3.0,5.0,2.0,1.0,1.0,3.0,4.0,2.0,1
891f1d4a56bffff,4.0,2.0,1.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,1
891f1d4a56fffff,3.0,2.0,1.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,1
891f1d4a81bffff,4.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,1
891f1d4a8b7ffff,1.0,5.0,1.0,1.0,5.0,3.0,4.0,5.0,1.0,2.0,1
891f1d4a92bffff,2.0,5.0,1.0,1.0,5.0,3.0,2.0,4.0,3.0,3.0,1
891f1d4a92fffff,1.0,5.0,1.0,1.0,4.0,4.0,2.0,5.0,1.0,4.0,1
891f1d4a9cbffff,1.0,4.0,1.0,1.0,3.0,3.0,2.0,5.0,2.0,3.0,1
891f1d4aa93ffff,1.0,5.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,1
891f1d4aa9bffff,1.0,5.0,1.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,1
891f1d4ab0fffff,1.5,4.0,1.5,1.0,3.5,3.0,1.5,4.5,2.0,2.5,2
891f1d4ab2bffff,2.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,4.0,1
891f1d4ab2fffff,5.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1
891f1d4ab3bffff,3.0,3.0,1.0,1.0,5.0,3.0,3.0,4.0,1.0,4.0,1
891f1d4ab47ffff,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,1
891f1d4ab8bffff,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1
891f1d4ab8fffff,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1
891f1d4ab97ffff,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1
891f1d4ab9bffff,2.0,4.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,1
891f1d4abd3ffff,1.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0,1
891f1d4acabffff,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1
891f1d4acbbffff,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1
891f1d4accfffff,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1
891f1d4ae73ffff,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,1
891f1d4b053ffff,3.0,4.0,2.0,1.0,4.0,5.0,3.0,5.0,1.0,5.0,1
891f1d4b2a3ffff,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,1
891f1d4b33bffff,2.0,4.0,1.0,1.0,3.0,4.0,5.0,5.0,2.0,1.0,1
891f1d4b387ffff,2.0,4.0,2.0,1.0,2.5,3.0,3.0,4.0,2.0,1.0,2
891f1d4b39bffff,3.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,2.0,1
891f1d4b3d3ffff,2.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,1
891f1d4b3d7ffff,5.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,1
891f1d4b513ffff,1.0,4.0,3.0,1.0,3.0,4.0,2.0,5.0,2.0,5.0,1
891f1d4b57bffff,4.0,3.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,3.0,1
891f1d4b5c3ffff,1.0,4.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,5.0,1
891f1d4b5d3ffff,2.0,3.0,2.0,1.0,3.0,4.0,2.0,5.0,1.0,5.0,1
891f1d4c213ffff,1.0,5.0,1.0,1.0,5.0,4.0,4.0,5.0,1.0,2.0,1
891f1d4c217ffff,4.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1
891f1d4c6cfffff,1.0,5.0,1.0,1.0,3.0,5.0,4.0,5.0,2.0,4.0,1
891f1d4ca1bffff,1.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,1
891f1d4cec3ffff,3.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,3.0,4.0,1
891f1d4d017ffff,4.0,3.5,2.0,1.0,2.5,1.5,1.5,3.5,2.5,1.0,2
891f1d4d01bffff,2.0,4.0,2.5,2.0,3.5,3.5,4.0,4.0,3.5,3.5,2
891f1d4d023ffff,2.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,4.0,1
891f1d4d027ffff,3.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1
891f1d4d037ffff,3.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,1
891f1d4d05bffff,4.0,2.0,2.3,2.7,2.3,1.3,1.3,3.0,4.0,1.0,3
891f1d4d06fffff,2.7,3.0,1.3,1.0,3.7,3.0,3.3,4.0,3.0,1.7,3
891f1d4d083ffff,2.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,2.0,1
891f1d4d097ffff,4.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,4.0,1
891f1d4d0a3ffff,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1
891f1d4d0abffff,4.0,4.0,2.0,1.0,3.0,1.0,2.0,5.0,3.0,2.0,1
891f1d4d0afffff,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1
891f1d4d0cbffff,2.0,4.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,3.0,1
891f1d4d0cfffff,2.0,4.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,2.0,1
891f1d4d10bffff,3.0,3.0,1.0,2.0,5.0,2.0,3.0,4.0,4.0,3.0,1
891f1d4d20fffff,1.0,5.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0,1
891f1d4d223ffff,1.0,4.0,1.0,1.0,5.0,4.0,3.0,5.0,1.0,5.0,1
891f1d4d24fffff,1.0,5.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,3.0,1
891f1d4d263ffff,3.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,1
891f1d4d283ffff,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1
891f1d4d287ffff,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1
891f1d4d297ffff,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,1
891f1d4d29bffff,2.8,3.0,1.5,2.0,3.2,3.0,2.8,4.5,2.8,2.5,4
891f1d4d2d3ffff,1.5,4.0,2.5,2.0,3.0,3.0,3.5,4.5,2.5,3.0,2
891f1d4d2d7ffff,1.0,5.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,5.0,1
891f1d4d33bffff,4.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,1
891f1d4d393ffff,4.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,1
891f1d4d3d3ffff,3.0,2.0,4.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,1
891f1d4d433ffff,2.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,4.0,1
891f1d4d4c3ffff,1.5,3.8,1.8,1.0,3.2,3.2,3.8,4.5,1.8,2.8,4
891f1d4d4d7ffff,3.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,4.0,1
891f1d4d50fffff,1.0,5.0,1.0,1.0,4.0,1.0,5.0,3.0,4.0,4.0,1
891f1d4d56bffff,2.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,5.0,1.0,1
891f1d4d613ffff,1.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,2.0,5.0,1
891f1d4d63bffff,1.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,1
891f1d4d657ffff,1.0,4.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0,1
891f1d4d663ffff,1.5,4.0,1.5,2.0,3.5,3.0,4.0,4.0,2.5,2.5,2
891f1d4d66bffff,1.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1
891f1d4d69bffff,2.5,2.5,2.0,1.5,3.5,1.5,1.5,4.0,3.0,1.5,2
891f1d4d6abffff,3.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,1
891f1d4d6afffff,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,1
891f1d4d6bbffff,2.0,3.3,1.4,1.9,3.9,2.9,2.4,4.0,1.9,2.7,7
891f1d4d6cbffff,1.0,5.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,3.0,1
891f1d4d887ffff,3.0,3.5,2.5,1.0,2.5,3.5,2.5,3.0,2.5,3.5,2
891f1d4d8a3ffff,2.0,4.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,4.0,1
891f1d4d8a7ffff,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1
891f1d4d903ffff,2.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,5.0,1
891f1d4da1bffff,1.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,4.0,1
891f1d4da93ffff,4.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,1
891f1d4dacfffff,1.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,1
891f1d4dd53ffff,3.0,2.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,4.0,1
891f1d4de07ffff,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1
891f1d4de2bffff,4.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,1
891f1d4de3bffff,4.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1
891f1d4e0c3ffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1
891f1d4e457ffff,1.0,5.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0,1
891f1d4e6dbffff,2.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,5.0,4.0,1
891f1d4f00fffff,3.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,1
891f1d4f043ffff,4.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,1
891f1d4f153ffff,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,1
891f1d4f20bffff,1.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,3.0,1.0,1
891f1d4f20fffff,1.0,5.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0,1
891f1d4f217ffff,3.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,1
891f1d4f21bffff,1.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,1.0,3.0,1
891f1d4f253ffff,3.3,3.3,1.7,1.7,2.7,1.7,2.0,3.3,4.0,1.0,3
891f1d4f257ffff,2.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,1
891f1d4f25bffff,1.0,5.0,4.0,1.0,4.0,4.0,3.0,5.0,1.0,4.0,1
891f1d4f267ffff,1.0,5.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1
891f1d4f26fffff,3.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,1
891f1d4f273ffff,2.0,3.0,3.0,1.0,4.0,2.0,1.0,5.0,5.0,3.0,1
891f1d4f27bffff,1.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,1
891f1d4f283ffff,2.3,4.3,1.3,1.7,3.0,4.0,3.7,5.0,2.7,3.7,3
891f1d4f28fffff,1.0,5.0,1.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,1
891f1d4f2abffff,2.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1
891f1d4f2b3ffff,1.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,4.0,1
891f1d4f2c3ffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,1
891f1d4f2c7ffff,1.0,4.0,1.0,1.0,5.0,3.0,3.0,5.0,1.0,3.0,1
891f1d4f2cbffff,3.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,2.0,1
891f1d4f2d7ffff,2.0,3.0,2.5,2.0,2.5,2.0,3.0,3.5,3.5,2.0,2
891f1d4f2dbffff,1.0,4.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,5.0,1
891f1d4f3c3ffff,3.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,1
891f1d4f44bffff,3.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,1
891f1d4f45bffff,4.0,3.5,2.5,1.5,3.0,3.5,2.5,4.5,2.0,3.0,2
891f1d4f46fffff,3.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,1
891f1d4f60fffff,2.0,5.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0,1
891f1d4f613ffff,2.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,1
891f1d4f617ffff,1.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,3.0,1.0,1
891f1d4f62fffff,2.0,5.0,1.0,1.0,5.0,3.0,2.0,5.0,2.0,3.0,1
891f1d4f63bffff,1.0,5.0,1.0,1.0,5.0,3.0,3.0,5.0,1.0,3.0,1
891f1d4f65bffff,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,1
891f1d4f663ffff,3.0,4.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,3.0,1
891f1d4f667ffff,2.7,3.7,1.7,2.7,3.0,1.3,1.7,4.3,2.3,2.3,3
891f1d4f66fffff,2.0,3.8,1.2,1.2,3.8,3.2,3.0,4.5,1.8,2.2,4
891f1d4f677ffff,2.0,5.0,1.0,1.0,4.0,2.0,3.0,5.0,1.0,2.0,1
891f1d4f67bffff,3.7,2.7,1.0,2.0,2.3,2.7,3.0,5.0,1.0,2.0,3
891f1d4f687ffff,2.5,4.0,2.0,2.0,3.5,3.0,3.0,4.0,2.5,3.0,2
891f1d4f68fffff,2.0,4.0,1.0,1.0,5.0,3.0,3.0,4.0,3.0,2.0,1
891f1d4f693ffff,2.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,4.0,1
891f1d4f697ffff,3.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,1
891f1d4f69bffff,2.0,3.0,3.0,1.0,4.0,3.0,3.0,5.0,1.0,3.0,1
891f1d4f6a3ffff,4.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,1
891f1d4f6abffff,4.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,1
891f1d4f6b3ffff,2.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,1
891f1d4f6bbffff,3.3,3.0,1.3,1.3,2.7,3.0,2.7,4.7,2.7,3.3,3
891f1d4f6c7ffff,2.0,5.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,3.0,1
891f1d5892bffff,4.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,1
891f1d5892fffff,1.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,3.0,1
891f1d58967ffff,1.0,2.0,2.0,1.0,4.0,5.0,2.0,5.0,1.0,5.0,1
891f1d589b7ffff,1.0,4.0,1.0,1.0,3.0,5.0,2.0,5.0,1.0,4.0,1
891f1d58bbbffff,5.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,5.0,1
