hex_id,Stress,Happy,Loneliness,Anxiety,Energy,EnvBeauty,EnvInteresting,EnvSafety,EnvCrowded,EnvironmentGreeness,DataPointCount
881f1d4d47fffff,2.0,4.0,1.0,1.0,4.0,4.0,2.0,5.0,1.0,4.0,1
881f1d4d4dfffff,3.5,2.8,2.8,1.2,2.5,3.5,3.5,4.5,1.0,1.8,4
881f1d4d61fffff,1.8,3.2,1.4,1.4,3.6,3.2,3.0,4.8,2.4,2.0,5
881f1d4d63fffff,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1
881f1d4d65fffff,2.2,3.4,1.4,1.3,3.6,4.6,3.7,5.0,1.0,2.1,9
881f1d4d67fffff,2.6,3.0,2.4,2.4,2.6,3.8,3.8,4.6,1.6,2.2,5
881f1d4d69fffff,2.6,3.2,1.8,1.0,2.8,4.8,4.8,5.0,1.4,2.0,5
881f1d4d6bfffff,1.2,4.2,1.0,1.2,3.8,3.6,2.6,4.8,1.4,3.0,5
881f1d4d6dfffff,1.3,4.7,1.0,1.0,4.0,4.3,4.0,4.7,2.0,2.0,3
881f1d4d89fffff,1.9,3.1,2.6,1.2,3.2,4.3,3.7,3.8,1.0,4.0,9
881f1d4d99fffff,1.0,3.5,1.8,1.0,2.5,4.8,3.0,5.0,1.0,2.2,4
881f1d4da1fffff,1.0,3.1,1.0,1.0,2.7,4.1,2.6,5.0,1.1,4.1,12
881f1d4da7fffff,2.9,2.5,1.9,1.2,2.1,4.2,3.3,5.0,1.0,4.1,10
881f1d4dadfffff,2.2,3.0,2.1,2.1,1.9,4.6,3.6,4.7,1.0,3.7,9
881f1d4dc9fffff,3.2,2.0,2.6,2.4,2.4,2.2,1.8,3.4,1.2,1.6,5
881f1d4dd9fffff,4.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1
881f1d4de3fffff,1.7,3.4,1.6,1.0,3.4,4.3,3.4,4.7,1.4,4.1,7
881f1d4e49fffff,1.0,5.0,1.0,1.0,3.3,4.3,2.7,5.0,1.0,3.7,3
881f1d4f01fffff,3.1,3.3,2.7,2.7,2.7,3.0,3.0,5.0,1.0,2.1,7
881f1d4f0dfffff,2.9,3.6,1.1,1.0,3.0,3.9,3.0,4.8,1.6,2.4,8
881f1d4f21fffff,2.3,3.2,1.7,1.7,2.3,4.0,3.7,4.7,1.4,2.7,43
881f1d4f23fffff,2.3,4.0,1.0,1.0,4.0,3.3,3.0,4.0,3.7,2.3,3
881f1d4f25fffff,2.1,3.1,2.0,1.2,3.2,4.1,3.5,4.9,1.1,2.4,22
881f1d4f27fffff,2.0,3.7,1.1,1.8,2.8,3.8,3.2,5.0,1.3,2.0,13
881f1d4f29fffff,1.9,3.7,1.1,1.6,3.1,4.4,3.6,4.7,1.8,3.7,15
881f1d4f2bfffff,1.7,3.1,2.7,1.6,2.6,3.4,2.7,4.9,1.0,2.3,7
881f1d4f2dfffff,1.2,4.5,1.1,1.1,4.3,4.9,4.8,4.9,1.2,4.3,11
881f1d4f33fffff,3.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,1
881f1d4f35fffff,1.0,5.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,4.0,1
881f1d4f39fffff,1.4,3.0,1.5,1.0,2.5,2.8,3.0,5.0,1.0,2.0,12
881f1d4f3bfffff,1.0,3.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,4.0,1
881f1d4f45fffff,2.0,3.8,1.2,1.2,2.6,4.8,4.8,5.0,1.0,2.8,5
881f1d4f47fffff,3.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,3.0,1
881f1d4f49fffff,1.5,3.0,1.5,1.5,2.5,3.0,3.0,4.5,1.5,2.5,2
881f1d4f4dfffff,1.6,3.8,1.3,1.2,3.0,4.6,4.0,4.7,1.0,3.3,14
881f1d4f61fffff,2.0,4.6,1.0,1.3,2.7,4.6,4.1,5.0,1.9,3.4,7
881f1d4f63fffff,2.4,4.0,1.4,1.4,2.8,4.1,3.3,5.0,1.0,2.7,11
881f1d4f67fffff,2.3,3.8,1.3,1.3,3.1,4.2,4.1,5.0,1.2,2.7,33
881f1d4f69fffff,1.0,4.8,1.2,1.0,2.2,4.8,4.2,4.8,1.0,2.8,4
881f1d4f6bfffff,1.7,4.3,1.0,1.0,3.2,4.6,3.9,5.0,1.2,4.0,10
881f1d4f6dfffff,1.8,4.2,1.0,1.2,4.0,4.6,4.0,5.0,1.1,3.9,13
881f1d5893fffff,2.5,1.0,1.5,1.0,3.0,1.5,1.5,4.5,4.0,1.5,2
881f1d5897fffff,3.9,1.1,1.6,2.6,2.6,4.0,1.3,5.0,1.0,5.0,7
881f1d589bfffff,2.0,3.3,1.0,1.0,3.6,4.7,4.3,5.0,1.2,5.0,9
881f1d58a9fffff,1.8,3.8,1.0,1.2,4.0,3.5,2.2,5.0,1.0,2.3,6
881f1d58abfffff,2.6,3.2,1.8,1.6,2.2,3.4,2.4,5.0,1.0,3.4,5
