hex_id,Stress,Happy,Loneliness,Anxiety,Energy,EnvBeauty,EnvInteresting,EnvSafety,EnvCrowded,EnvironmentGreeness,DataPointCount
881f1d49a7fffff,2.7,3.3,1.5,2.0,3.2,3.5,3.2,4.0,2.5,4.0,6
881f1d49abfffff,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,1
881f1d49b1fffff,1.7,3.5,1.2,1.2,3.1,3.8,3.6,5.0,1.1,3.9,36
881f1d49b3fffff,1.9,3.7,1.2,1.3,3.4,3.6,3.2,4.6,2.1,3.2,10
881f1d49b5fffff,2.0,4.0,1.0,1.0,3.5,3.5,3.5,5.0,1.0,3.5,2
881f1d49b7fffff,3.0,3.4,1.5,2.1,3.1,2.1,2.9,4.2,2.4,2.1,8
881f1d49b9fffff,1.9,3.6,1.6,1.4,2.9,3.8,3.1,4.8,1.2,3.3,17
881f1d49bbfffff,1.8,3.6,1.6,1.4,3.0,4.1,3.4,5.0,1.0,3.8,33
881f1d49bdfffff,2.3,3.2,1.5,1.7,2.8,2.5,2.5,4.7,1.7,3.2,6
881f1d49c1fffff,2.2,3.2,1.8,1.5,2.6,3.5,2.4,5.0,1.4,3.1,8
881f1d49c3fffff,2.9,2.6,2.5,1.7,2.5,3.1,2.6,4.5,1.3,2.5,15
881f1d49c7fffff,2.2,3.4,1.6,1.6,3.2,3.4,2.4,4.6,1.6,2.2,5
881f1d49c9fffff,2.6,3.2,1.4,2.0,3.8,3.2,2.8,4.6,1.8,2.0,5
881f1d49cbfffff,1.6,3.8,1.9,1.1,3.6,4.5,4.3,4.7,1.5,3.7,11
881f1d49d1fffff,2.8,3.1,2.2,1.9,3.0,3.0,2.9,4.3,2.3,2.3,23
881f1d49d3fffff,2.2,3.6,1.8,1.8,3.0,3.1,3.1,4.0,3.0,2.4,17
881f1d49d5fffff,1.8,3.7,2.3,1.5,3.4,3.8,3.5,4.8,2.5,2.0,11
881f1d49d7fffff,2.7,3.3,2.0,1.6,2.6,3.5,3.0,4.6,1.5,2.3,42
881f1d49d9fffff,2.2,3.3,1.1,1.3,2.6,3.9,3.3,4.9,1.4,2.5,31
881f1d49dbfffff,2.7,3.5,1.3,1.4,2.9,3.0,3.2,4.5,2.4,2.5,26
881f1d49ddfffff,2.4,3.7,1.5,1.3,3.3,3.2,3.3,4.5,1.8,3.0,26
881f1d49e5fffff,2.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,1
881f1d49e9fffff,3.5,3.0,2.0,3.0,2.5,4.0,3.5,4.0,2.0,5.0,2
881f1d4a03fffff,1.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1
881f1d4a09fffff,1.0,5.0,1.0,1.0,3.0,5.0,5.0,3.0,2.0,5.0,1
881f1d4a11fffff,1.3,3.9,1.0,1.1,2.9,4.4,1.9,5.0,1.4,2.9,9
881f1d4a15fffff,2.5,3.0,2.5,3.5,3.0,3.5,3.5,4.0,2.0,1.5,2
881f1d4a17fffff,3.5,4.0,1.5,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2
881f1d4a19fffff,1.6,3.4,1.4,1.2,3.0,3.3,3.3,5.0,1.1,3.3,10
881f1d4a1dfffff,1.8,3.7,1.3,1.1,3.5,3.9,3.5,4.9,1.2,3.1,39
881f1d4a27fffff,4.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,4.0,1
881f1d4a31fffff,1.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,1
881f1d4a3bfffff,4.0,1.0,3.0,5.0,2.0,1.0,1.0,3.0,4.0,2.0,1
881f1d4a3dfffff,3.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,1
881f1d4a57fffff,3.5,2.0,1.0,3.0,2.5,2.5,2.5,5.0,2.5,2.5,2
881f1d4a61fffff,1.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,1
881f1d4a67fffff,3.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,2.0,5.0,1
881f1d4a69fffff,2.4,3.4,2.4,2.2,3.0,4.4,4.2,4.8,1.4,5.0,5
881f1d4a81fffff,4.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,1
881f1d4a83fffff,1.0,5.0,1.0,2.0,4.0,5.0,5.0,4.0,2.0,3.0,1
881f1d4a89fffff,2.0,4.0,2.0,2.0,4.0,3.0,3.0,5.0,3.0,1.0,1
881f1d4a8bfffff,1.0,5.0,1.0,1.0,5.0,3.0,4.0,5.0,1.0,2.0,1
881f1d4a8dfffff,3.0,2.7,2.3,1.3,2.0,2.3,2.0,5.0,1.0,3.0,3
881f1d4a91fffff,4.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,1.0,5.0,1
881f1d4a93fffff,2.0,3.7,2.2,1.2,3.3,4.5,3.4,4.5,1.4,3.4,11
881f1d4a97fffff,1.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,4.0,2
881f1d4a9dfffff,1.0,4.0,1.0,1.0,3.0,3.0,2.0,5.0,2.0,3.0,1
881f1d4aa9fffff,1.9,3.7,1.7,1.6,3.1,2.3,2.6,4.9,1.9,1.6,7
881f1d4aabfffff,4.0,2.5,1.5,2.0,1.0,4.0,3.0,4.5,1.5,5.0,2
881f1d4ab1fffff,1.8,3.6,1.4,1.2,3.2,2.2,2.0,4.6,1.8,2.2,5
881f1d4ab3fffff,2.6,3.1,1.1,1.0,2.9,3.3,3.1,4.6,1.9,2.7,7
881f1d4ab5fffff,2.0,3.8,1.0,1.0,3.0,2.8,3.0,4.0,2.5,2.2,4
881f1d4ab7fffff,1.8,3.2,1.5,1.0,1.8,4.0,2.6,5.0,1.7,2.0,6
881f1d4ab9fffff,2.8,2.1,1.1,1.0,2.2,2.9,2.6,4.4,1.3,2.1,10
881f1d4abbfffff,1.8,3.2,2.0,1.0,2.4,3.4,2.8,3.8,1.0,3.4,5
881f1d4abdfffff,1.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0,1
881f1d4ac1fffff,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,1
881f1d4ac5fffff,2.0,4.0,2.0,1.0,2.0,4.0,4.0,5.0,4.0,3.0,1
881f1d4ac9fffff,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1
881f1d4acbfffff,1.2,3.1,1.6,1.4,2.0,4.0,2.6,4.9,1.1,3.5,8
881f1d4acdfffff,3.0,3.5,2.0,2.5,2.5,1.5,1.5,4.0,1.5,2.0,2
881f1d4ad1fffff,2.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,1
881f1d4adbfffff,1.0,4.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,1
881f1d4addfffff,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1
881f1d4ae5fffff,2.5,3.5,3.0,1.0,3.0,2.0,2.0,5.0,1.0,2.5,2
881f1d4ae7fffff,3.0,2.0,3.0,1.0,2.0,1.5,1.0,4.0,3.5,2.5,2
881f1d4b01fffff,2.0,4.0,1.0,1.0,3.0,4.5,2.5,5.0,1.0,4.0,2
881f1d4b05fffff,3.0,4.0,2.0,1.0,4.0,5.0,3.0,5.0,1.0,5.0,1
881f1d4b07fffff,3.2,3.6,1.0,1.0,3.6,4.2,4.2,5.0,2.2,3.8,5
881f1d4b09fffff,3.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0,1
881f1d4b0bfffff,2.7,2.5,1.8,2.0,2.3,2.8,1.7,3.0,1.7,2.5,6
881f1d4b19fffff,1.2,3.8,1.1,1.0,3.1,4.2,3.3,5.0,1.0,4.9,16
881f1d4b2bfffff,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,1
881f1d4b31fffff,2.0,4.0,1.0,1.0,3.0,4.0,5.0,5.0,2.0,1.0,1
881f1d4b39fffff,2.2,4.0,1.2,1.5,4.0,3.5,3.2,4.2,2.5,2.2,4
881f1d4b3bfffff,2.0,3.5,2.0,1.0,2.5,4.0,4.0,4.0,2.5,1.0,2
881f1d4b3dfffff,3.5,2.5,1.5,2.5,3.0,2.0,2.5,4.5,2.5,2.5,2
881f1d4b45fffff,1.0,5.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,1.0,1
881f1d4b51fffff,1.0,4.0,3.0,1.0,3.0,4.0,2.0,5.0,2.0,5.0,1
881f1d4b55fffff,1.6,2.8,1.6,1.0,2.6,3.9,3.0,5.0,1.2,3.7,9
881f1d4b57fffff,3.5,2.5,1.5,1.5,2.5,3.5,2.0,4.5,3.0,3.0,2
881f1d4b59fffff,3.0,3.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,4.0,1
881f1d4b5dfffff,1.2,3.7,1.3,1.0,3.3,3.8,2.0,5.0,1.2,3.2,6
881f1d4b63fffff,1.9,3.6,1.9,1.0,3.1,4.6,3.7,5.0,1.0,4.5,10
881f1d4b6bfffff,3.1,3.0,1.0,1.7,1.4,2.1,2.3,5.0,1.1,3.1,7
881f1d4c15fffff,4.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,1
881f1d4c21fffff,2.7,3.0,2.7,2.0,3.3,2.0,2.0,3.7,2.7,1.7,3
881f1d4c37fffff,2.3,3.0,2.1,2.0,1.9,3.9,2.1,5.0,2.0,2.4,7
881f1d4c61fffff,2.0,5.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,1
881f1d4c6dfffff,1.0,5.0,1.0,1.0,3.0,5.0,4.0,5.0,2.0,4.0,1
881f1d4c81fffff,2.5,2.2,4.0,3.5,1.8,4.2,3.2,4.0,2.8,3.0,4
881f1d4ca1fffff,1.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,1
881f1d4cedfffff,3.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,3.0,4.0,1
881f1d4d01fffff,2.1,3.2,1.5,1.7,2.8,3.9,2.4,4.7,1.6,2.4,27
881f1d4d03fffff,2.4,2.7,3.0,2.2,2.0,3.4,2.9,3.9,2.2,2.8,10
881f1d4d05fffff,2.5,3.2,2.0,2.0,3.0,2.5,3.0,3.8,4.0,1.8,4
881f1d4d07fffff,2.6,3.4,1.2,1.0,3.6,2.8,2.8,4.0,3.4,2.2,5
881f1d4d09fffff,2.6,3.4,1.4,1.6,2.8,4.0,3.7,4.8,1.2,3.1,40
881f1d4d0bfffff,2.4,3.7,2.3,1.3,2.6,3.3,3.3,4.4,1.6,2.0,7
881f1d4d0dfffff,2.0,3.8,1.4,1.3,2.6,4.0,3.0,4.7,1.2,3.2,19
881f1d4d11fffff,2.7,3.1,2.4,1.7,2.5,4.2,3.9,4.9,1.3,1.8,10
881f1d4d13fffff,1.4,3.2,1.0,1.0,1.8,4.9,4.7,5.0,1.0,5.0,9
881f1d4d15fffff,5.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,1
881f1d4d17fffff,3.0,3.3,1.9,2.3,2.9,3.9,3.6,5.0,1.2,2.8,10
881f1d4d1dfffff,1.0,3.5,4.5,3.0,3.0,2.0,4.0,4.5,2.0,4.5,2
881f1d4d21fffff,2.1,3.8,2.3,1.9,3.4,3.8,3.2,4.8,1.6,3.4,12
881f1d4d23fffff,1.0,4.0,1.0,1.0,5.0,4.0,3.0,5.0,1.0,5.0,1
881f1d4d25fffff,2.3,3.4,1.1,1.4,3.0,3.8,3.6,4.6,1.6,3.2,9
881f1d4d27fffff,2.4,3.8,2.2,1.6,3.0,3.6,2.6,4.0,1.4,3.0,5
881f1d4d29fffff,2.7,2.6,2.3,2.0,2.4,3.0,2.8,4.4,2.0,2.2,20
881f1d4d2bfffff,1.0,4.0,1.0,1.0,4.0,3.5,4.0,5.0,1.0,3.5,2
881f1d4d2dfffff,2.3,3.4,2.0,2.1,2.6,3.8,3.5,4.2,1.7,2.9,16
881f1d4d31fffff,1.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,1
881f1d4d33fffff,2.0,4.7,1.0,1.3,4.0,4.7,4.7,5.0,4.3,2.7,3
881f1d4d37fffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1
881f1d4d39fffff,3.0,3.3,1.3,2.3,2.7,3.0,3.0,3.7,1.3,3.3,3
881f1d4d3dfffff,3.1,2.7,3.3,3.1,2.8,3.4,3.0,3.1,2.6,2.7,15
881f1d4d41fffff,2.0,4.2,1.0,1.0,2.5,3.5,3.0,5.0,1.8,1.8,4
881f1d4d43fffff,1.5,4.2,1.0,1.0,3.3,4.5,3.3,5.0,1.0,2.7,6
881f1d4d45fffff,2.3,3.8,1.5,1.2,2.5,4.8,4.7,5.0,1.0,2.3,6
881f1d4d47fffff,1.5,4.0,1.0,1.0,4.5,4.0,2.0,5.0,1.0,4.0,2
881f1d4d4bfffff,2.0,4.0,1.0,2.0,4.0,,,3.0,3.0,,1
881f1d4d4dfffff,2.3,3.2,1.9,1.1,3.0,3.4,3.5,4.3,1.3,2.5,12
881f1d4d51fffff,1.0,5.0,1.0,1.0,4.0,1.0,5.0,3.0,4.0,4.0,1
881f1d4d55fffff,3.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1
881f1d4d57fffff,2.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,5.0,1.0,1
881f1d4d61fffff,2.0,3.6,1.7,1.7,3.2,3.1,3.2,4.6,2.7,2.4,9
881f1d4d63fffff,3.2,2.8,2.0,2.0,2.0,2.0,1.8,3.4,2.6,2.0,5
881f1d4d65fffff,2.1,3.5,1.4,1.3,3.6,4.5,3.7,5.0,1.0,2.3,10
881f1d4d67fffff,2.2,3.5,2.0,2.1,2.9,3.4,3.9,4.4,2.0,2.4,8
881f1d4d69fffff,2.6,3.0,1.9,1.1,3.0,3.9,3.9,4.7,1.9,1.9,7
881f1d4d6bfffff,1.5,3.8,1.2,1.6,3.8,3.1,2.5,4.4,1.5,3.1,16
881f1d4d6dfffff,1.8,4.6,1.0,1.4,4.2,4.0,3.8,4.2,2.2,2.6,5
881f1d4d89fffff,2.1,3.2,2.5,1.2,3.1,4.2,3.5,3.6,1.3,3.9,11
881f1d4d8bfffff,2.5,3.5,2.0,1.5,3.0,2.0,2.0,4.0,2.0,3.5,2
881f1d4d91fffff,2.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,5.0,1
881f1d4d99fffff,1.0,3.5,1.8,1.0,2.5,4.8,3.0,5.0,1.0,2.2,4
881f1d4da1fffff,1.0,3.2,1.0,1.0,2.7,4.1,2.6,5.0,1.1,4.1,13
881f1d4da7fffff,2.9,2.5,1.9,1.2,2.1,4.2,3.3,5.0,1.0,4.1,10
881f1d4dadfffff,2.1,3.2,2.0,2.4,2.2,4.6,3.6,4.7,1.2,3.6,10
881f1d4dc9fffff,3.2,2.0,2.6,2.4,2.4,2.2,1.8,3.4,1.2,1.6,5
881f1d4dd3fffff,1.0,4.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,5.0,1
881f1d4dd5fffff,3.0,2.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,4.0,1
881f1d4dd9fffff,4.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1
881f1d4de1fffff,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1
881f1d4de3fffff,2.4,2.9,1.6,1.2,3.1,3.6,3.1,4.5,1.8,3.5,10
881f1d4e0dfffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1
881f1d4e41fffff,1.0,5.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0,1
881f1d4e49fffff,1.0,5.0,1.0,1.0,3.3,4.3,2.7,5.0,1.0,3.7,3
881f1d4f01fffff,3.1,3.2,3.0,2.9,2.6,3.1,3.0,4.9,1.1,2.4,8
881f1d4f05fffff,4.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,1
881f1d4f0dfffff,2.6,3.8,1.1,1.0,3.0,3.9,3.2,4.8,1.5,2.8,10
881f1d4f15fffff,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,1
881f1d4f1dfffff,1.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,3.0,1
881f1d4f21fffff,2.2,3.3,1.6,1.6,2.4,3.9,3.6,4.6,1.5,2.8,50
881f1d4f23fffff,3.0,3.5,1.5,1.5,3.5,2.8,2.8,4.0,3.8,3.0,4
881f1d4f25fffff,2.2,3.2,1.9,1.3,3.1,3.7,3.3,4.7,2.0,2.3,34
881f1d4f27fffff,2.0,3.6,1.6,1.8,2.9,3.1,2.6,4.6,1.8,2.4,20
881f1d4f29fffff,2.1,3.8,1.3,1.8,3.0,4.1,3.5,4.7,2.0,3.5,21
881f1d4f2bfffff,1.7,3.3,2.3,1.4,2.8,3.1,2.6,4.7,1.2,2.4,9
881f1d4f2dfffff,1.4,4.3,1.3,1.2,4.1,4.2,4.3,4.7,1.6,3.7,18
881f1d4f33fffff,3.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,1
881f1d4f35fffff,1.0,5.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,4.0,1
881f1d4f39fffff,1.4,3.0,1.5,1.0,2.5,2.8,3.0,5.0,1.0,2.0,12
881f1d4f3bfffff,1.0,3.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,4.0,1
881f1d4f3dfffff,3.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,1
881f1d4f45fffff,2.6,3.6,1.5,1.4,2.8,4.1,3.9,4.8,1.4,2.9,8
881f1d4f47fffff,3.8,3.0,1.2,1.2,2.5,3.2,2.2,4.5,2.2,3.5,4
881f1d4f49fffff,1.5,3.0,1.5,1.5,2.5,3.0,3.0,4.5,1.5,2.5,2
881f1d4f4dfffff,1.6,3.8,1.3,1.2,3.0,4.6,4.0,4.7,1.0,3.3,14
881f1d4f53fffff,1.5,4.0,1.5,1.0,3.5,5.0,4.5,5.0,1.0,5.0,2
881f1d4f61fffff,1.9,4.4,1.2,1.2,2.9,4.3,4.1,4.9,1.8,3.2,11
881f1d4f63fffff,2.3,4.1,1.4,1.3,3.1,3.7,3.0,4.9,1.3,2.6,14
881f1d4f65fffff,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,1
881f1d4f67fffff,2.4,3.7,1.3,1.5,3.1,3.7,3.6,4.8,1.5,2.7,51
881f1d4f69fffff,1.8,4.0,1.8,1.1,3.2,3.7,3.3,4.3,1.8,2.7,9
881f1d4f6bfffff,2.2,4.0,1.2,1.1,2.9,3.8,3.5,4.7,1.8,3.6,19
881f1d4f6dfffff,2.0,4.2,1.1,1.3,3.9,4.5,3.9,4.9,1.1,3.8,15
881f1d5893fffff,2.5,2.2,1.2,1.0,2.8,2.0,1.8,4.8,4.2,1.8,4
881f1d5897fffff,3.5,1.2,1.6,2.4,2.8,4.1,1.4,5.0,1.0,5.0,8
881f1d589bfffff,1.9,3.4,1.0,1.0,3.5,4.7,4.1,5.0,1.2,4.9,10
881f1d58a9fffff,1.7,3.9,1.0,1.1,4.0,3.7,2.6,5.0,1.0,2.7,7
881f1d58abfffff,2.6,3.2,1.8,1.6,2.2,3.4,2.4,5.0,1.0,3.4,5
881f1d58bbfffff,5.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,5.0,1
